"year","month","day","latitude","longitude","scientific_name","common_name","iconic_taxon_name","taxon_class_name","taxon_order_name","Invasive"
2021,8,11,44.94247066,-64.56928149,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2021,8,12,44.65328834,-65.63750223,"Salpida","Salps","Animalia","Thaliacea","Salpida","Tunicate"
2021,8,14,44.84966762,-63.64934195,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2021,8,15,44.70497306,-63.55660189,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2021,8,16,44.6495,-63.7188,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2021,8,19,44.66617667,-65.83277833,"Salpida","Salps","Animalia","Thaliacea","Salpida","Tunicate"
2021,8,19,44.64671059,-65.86440576,"Salpidae","Salps","Animalia","Thaliacea","Salpida","Tunicate"
2021,8,19,44.64671059,-65.86440576,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2021,8,20,44.78341119,-63.764267,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2021,8,22,44.13366604,-64.51761131,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,8,22,43.82193939,-64.8906314,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,8,22,44.63216556,-63.91471569,"Tunicata","Tunicates","Animalia","","","Tunicate"
2021,8,23,44.63179594,-63.59488321,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,8,25,44.4221099,-64.55200898,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2021,8,28,46.12556534,-60.20190494,"Tunicata","Tunicates","Animalia","","","Tunicate"
2021,8,28,46.12566117,-60.20139667,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,8,28,44.31101167,-64.55456667,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2021,9,3,44.66511547,-63.57154918,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,5,43.82328625,-64.89932029,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,11,43.85894321,-64.88180992,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,12,44.46250651,-63.70901944,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,13,44.4011,-65.24188833,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2021,9,15,44.4699709,-63.5792106,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,15,44.52601167,-63.94304167,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,16,44.46223146,-63.58625192,"Tunicata","Tunicates","Animalia","","","Tunicate"
2021,9,20,44.63721402,-63.60373243,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,20,44.62067,-63.57470833,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,20,44.62762257,-63.58585406,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,22,44.35403744,-64.23455167,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,22,44.35403744,-64.23455167,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,22,44.36117691,-64.2629922,"Botrylloides","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,23,44.5032116,-64.0662187,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,24,44.63245736,-63.59861467,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2021,9,24,44.63651299,-63.59367601,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,24,44.63319652,-63.59865557,"Ascidiella aspersa","European ascidian","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,24,44.63293266,-63.59874344,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2021,9,24,44.63317027,-63.59874308,"Corella","","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,24,44.6334506,-63.5986985,"Phlebobranchia","","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,24,44.63007019,-63.59764645,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,9,24,44.63317862,-63.59866597,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,24,44.30204786,-64.29657605,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2021,9,24,44.65237163,-63.97220774,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,24,44.65237163,-63.97220774,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,24,44.65240219,-63.97225138,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,24,44.30204786,-64.29657605,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,9,26,44.18937167,-64.83403,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2021,10,6,44.63166667,-63.59333333,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,10,8,44.63119452,-63.59518745,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,10,8,44.63180353,-63.59491792,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,10,9,45.1979133,-64.6441532,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2021,10,10,44.48022,-63.78489167,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,10,11,44.62126667,-63.57486667,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,2,44.48035833,-63.78503833,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,2,44.48033833,-63.78504167,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,11,2,44.49018355,-63.89757682,"Thalia","","Animalia","Thaliacea","Salpida","Tunicate"
2021,11,2,44.49321488,-63.91103181,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,2,44.49666107,-63.91730702,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,2,44.49666107,-63.91730702,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,2,44.49666107,-63.91730702,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,3,44.55659814,-64.02954192,"Thetys","","Animalia","Thaliacea","Salpida","Tunicate"
2021,11,4,44.61942833,-63.56332,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,4,44.61945833,-63.56335833,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,4,44.61940333,-63.56335,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,5,44.36036667,-64.26946833,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,6,44.62128,-63.574855,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,6,44.70911187,-63.83293603,"Tunicata","Tunicates","Animalia","","","Tunicate"
2021,11,7,44.49667706,-63.9175856,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,7,44.49667706,-63.9175856,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,11,8,44.63075704,-63.59719784,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,8,44.63148667,-63.59844167,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,8,44.63200333,-63.598155,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,11,8,44.48020833,-63.78512,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,8,44.48003333,-63.78528833,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,11,13,44.63983153,-63.61321192,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,11,17,44.63309778,-63.59847922,"Tunicata","Tunicates","Animalia","","","Tunicate"
2021,11,20,44.61783667,-63.566545,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,20,44.61873333,-63.56477,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,20,44.61846667,-63.565525,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,11,26,44.66249667,-63.55758333,"Tunicata","Tunicates","Animalia","","","Tunicate"
2021,11,28,44.296629,-64.29965191,"Ascidiella aspersa","European ascidian","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,12,4,44.63762136,-63.60719236,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,12,4,44.62882469,-63.59484382,"Ascidiella aspersa","European ascidian","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2021,12,5,44.637584,-63.60426642,"Tunicata","Tunicates","Animalia","","","Tunicate"
2021,12,29,44.12381371,-64.51995877,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2021,12,29,44.12406016,-64.52013043,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2021,12,31,44.23244776,-64.36956133,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,1,6,44.99425667,-65.18256167,"Dendrodoa carnea","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,1,6,44.99436,-65.18260667,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,1,10,44.63701668,-63.60339202,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,1,19,44.62035997,-63.57386291,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,1,31,44.87348281,-64.69162591,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,2,27,44.63681333,-63.60373667,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,3,8,44.982388,-64.53469137,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,3,22,44.63684667,-63.59431167,"Styela rustica","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,3,26,44.6089134,-63.491605,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,4,12,44.67814076,-63.60608924,"Styela clava","Stalked Sea Squirt","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,4,20,43.996545,-65.91580639,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,4,24,43.9916119,-64.65901941,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,4,25,44.58650812,-64.63878664,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,4,28,44.66799347,-63.52962534,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,4,28,44.46294802,-63.70735406,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2022,4,29,44.65025512,-63.57184534,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,4,30,44.49641105,-63.9175693,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,4,30,44.49641105,-63.9175693,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,5,2,44.4050618,-65.25436531,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,5,2,44.40508858,-65.25494362,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,5,7,44.73689665,-63.6956183,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,5,8,44.49459756,-63.73026282,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,5,8,44.49640311,-63.91752056,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,5,15,45.14459167,-64.840605,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,5,15,45.14448883,-64.84031667,"Diplosoma listerianum","Jelly Crust Tunicate","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,5,15,44.47419318,-63.71670686,"Halocynthia","Sea Peaches","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,5,20,44.9931718,-65.18193534,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,5,29,44.9794,-64.37853833,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,5,30,44.49638258,-63.91723709,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,5,30,45.49507818,-62.77799718,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,5,31,44.38298932,-65.19733865,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,5,31,44.88847076,-64.39737045,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,6,2,44.38575,-65.19245333,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,2,44.48332691,-64.63250179,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,3,44.47516622,-64.62127969,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,4,44.46329248,-64.62434482,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,6,6,44.38583564,-65.28181281,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,8,44.64488333,-63.48494667,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,9,44.32350426,-65.19211056,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,10,44.38338446,-65.1966904,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,10,44.31102834,-64.55466333,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,6,10,44.31102834,-64.55466333,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,6,12,44.33337922,-65.20510817,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,12,44.3333773,-65.20491052,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,12,44.39821099,-65.23200136,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,17,44.73764295,-64.45311712,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,6,18,44.40068662,-65.22018175,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,18,44.4018354,-65.22031161,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,21,44.67512833,-63.55073,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,6,22,44.33342935,-65.20507313,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,25,43.82245,-64.89141167,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,6,26,43.51458,-65.60797167,"Botrylloides","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,6,29,44.39852603,-65.23165407,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,4,44.1268805,-65.48367167,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,7,44.49289525,-65.81545573,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,7,44.83096667,-64.24517833,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,8,44.31120767,-64.55469932,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,8,44.62773496,-63.56679428,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,7,8,44.31099209,-64.55464628,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,8,44.31111017,-64.55466456,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,9,44.68339256,-63.55058565,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,9,44.310995,-64.55462833,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,9,44.38219091,-65.20514899,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,9,44.310975,-64.55463333,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,11,44.39522281,-65.29684892,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,15,45.15192783,-64.81873333,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,7,15,45.1524805,-64.819725,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,7,16,43.989111,-64.6776019,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,7,16,43.989111,-64.6776019,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,7,16,44.70772163,-63.7469771,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,16,44.70713191,-63.74679934,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,16,44.70825619,-63.74700646,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,17,45.151825,-64.82865167,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,7,17,45.15180283,-64.82757,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,7,18,44.39430978,-65.21881428,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,21,44.38262747,-65.20594916,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,21,45.16161219,-64.34907457,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,21,45.14211996,-64.37681678,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,22,45.07593305,-64.37860543,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,22,45.02636658,-64.2193847,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,22,45.04508134,-64.22458412,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,24,44.97917,-64.52888667,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,24,44.31324838,-65.27863316,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,24,44.65381895,-63.9924431,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2022,7,24,44.33283833,-64.82691167,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,24,44.98898667,-64.53221167,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,24,45.00762336,-64.27712247,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,25,45.09005,-61.77921667,"Cnemidocarpa","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,7,27,44.22910158,-64.38958687,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,1,44.34966667,-64.85543,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,6,44.496945,-63.91797,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,8,6,44.496945,-63.91797,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,6,44.39616389,-64.25441389,"Ascidiella aspersa","European ascidian","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,8,6,44.49707711,-63.91916977,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,6,44.31106167,-64.554375,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,7,44.33515,-64.82211111,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,11,44.62889441,-63.59524735,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,11,44.31108192,-64.55470457,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,11,44.311005,-64.55461167,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,13,44.49625661,-63.91737342,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,8,15,44.38976667,-65.320655,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,8,15,44.3330396,-65.20433722,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,8,19,44.40194713,-65.22061864,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,8,20,45.24938667,-64.45298,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,20,44.90379667,-64.52265833,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,21,44.459275,-65.33657,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,8,22,43.86666167,-64.81807833,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,25,44.31110334,-64.55459667,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,28,44.40576292,-65.22545622,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,9,1,44.69438,-63.55011667,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,9,1,44.68484471,-63.57612401,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,9,3,45.0490136,-64.4148406,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,9,7,44.13040833,-65.43866667,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,9,7,44.12788889,-65.44654167,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,9,7,44.53884592,-64.23685453,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,9,9,44.4983525,-63.9196972,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,9,10,44.53195574,-64.55780949,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
